type,id,attributes.state,attributes.lastLocationUpdate,attributes.lastStateChange,attributes.batteryLevel,attributes.currentRangeMeters,attributes.lat,attributes.lng,attributes.maxSpeed,attributes.zoneId,attributes.code,attributes.iotVendor,attributes.licencePlate,attributes.isRentable,attributes.vehicleType,attributes.hasHelmetBox,attributes.hasHelmet
vehicle,23760a48-6233-4604-b055-b86260d47317,ACTIVE,2024-02-29T20:50:27Z,2024-02-23T20:09:11Z,34,11000,51.36731,12.367581,20,LEIPZIG,364298,ninebot_g3,122WOD,True,escooter,False,False
vehicle,7c642dda-67b2-4919-8f1a-d14c2deddfab,ACTIVE,2024-02-29T18:50:30Z,2024-02-25T08:21:54Z,43,16000,51.324317,12.337489,20,LEIPZIG,365447,ninebot_g3,064WOS,True,escooter,False,False
vehicle,c73ed5a0-6da6-48fe-9556-6bd4fe43606e,ACTIVE,2024-02-29T20:49:49Z,2024-02-26T21:22:19Z,54,22000,51.343877,12.428618,20,LEIPZIG,365490,ninebot_g3,726WNT,True,escooter,False,False
vehicle,44eb13e9-01b7-418e-8907-1ccb6ad01d5e,ACTIVE,2024-02-29T20:52:12Z,2024-02-25T07:08:40Z,78,35000,51.329632,12.373246,20,LEIPZIG,365844,ninebot_g3,637WNT,True,escooter,False,False
vehicle,ba4a6d8b-9a95-428f-b2fc-9dc6b9ca0278,ACTIVE,2024-02-29T20:51:06Z,2024-02-29T10:11:25Z,48,19000,51.351646,12.407074,20,LEIPZIG,365857,ninebot_g3,149WOD,True,escooter,False,False
vehicle,b56cf3f8-826e-45d1-bf61-27ec3c934210,ACTIVE,2024-02-29T20:51:38Z,2024-02-29T10:36:20Z,92,43000,51.340777,12.408969,20,LEIPZIG,365876,ninebot_g3,052WOS,True,escooter,False,False
vehicle,426cb691-322d-4ae6-ad36-b61ccbbcfed1,ACTIVE,2024-02-29T20:50:27Z,2024-02-23T13:13:01Z,52,21000,51.343336,12.386087,20,LEIPZIG,368102,ninebot_g3,042WOD,True,escooter,False,False
vehicle,1ffcb6d8-b74f-40c8-adfd-d34dc1e140e4,ACTIVE,2024-02-29T20:50:49Z,2024-02-23T09:09:29Z,69,30000,51.367338,12.367368,20,LEIPZIG,368302,ninebot_g3,177WOD,True,escooter,False,False
vehicle,3004db0a-1f94-42ed-8388-dd7be90ae0a5,ACTIVE,2024-02-29T20:51:32Z,2024-02-26T21:40:15Z,83,38000,51.342814,12.37484,20,LEIPZIG,368303,ninebot_g3,185WOD,True,escooter,False,False
vehicle,0b3f60bf-c39a-459c-8d71-333bd920fa75,ACTIVE,2024-02-29T20:49:30Z,2024-02-28T12:08:58Z,89,41000,51.35748,12.376953,20,LEIPZIG,368314,ninebot_g3,089WOD,True,escooter,False,False
vehicle,b77e3a9e-b06c-437b-b504-f9594dcc085b,ACTIVE,2024-02-29T20:52:50Z,2024-02-22T20:33:38Z,54,22000,51.31909,12.388705,20,LEIPZIG,368316,ninebot_g3,095WOD,True,escooter,False,False
vehicle,54989692-69fa-4fbc-afe8-b9e466a3b388,ACTIVE,2024-02-29T20:17:19Z,2024-02-29T13:52:26Z,72,32000,51.337825,12.340296,20,LEIPZIG,368341,ninebot_g3,109WOD,True,escooter,False,False
vehicle,53a05083-d645-49f4-a481-c510a1642de9,ACTIVE,2024-02-29T20:49:32Z,2024-02-29T15:09:24Z,82,37000,51.32047,12.326791,20,LEIPZIG,368396,ninebot_g3,881WNT,True,escooter,False,False
vehicle,166d91f3-4e37-43cf-9d1c-9281ae71f879,ACTIVE,2024-02-29T20:48:53Z,2024-02-25T10:32:26Z,35,12000,51.337871,12.387106,20,LEIPZIG,368452,ninebot_g3,024WOD,True,escooter,False,False
vehicle,36f5cf28-edc9-46ce-b7f6-05b50bfb5649,ACTIVE,2024-02-29T20:50:51Z,2024-02-28T00:33:59Z,60,25000,51.338648,12.40385,20,LEIPZIG,368663,ninebot_g3,166WOD,True,escooter,False,False
vehicle,384963ca-554f-4dae-8c85-b1359c4e852a,ACTIVE,2024-02-29T20:49:57Z,2024-02-21T06:40:57Z,52,21000,51.342168,12.353316,20,LEIPZIG,368687,ninebot_g3,872WNT,True,escooter,False,False
vehicle,9f49d082-2a9e-4019-b9b5-8d209292a967,ACTIVE,2024-02-29T17:00:36Z,2024-02-29T07:27:34Z,84,39000,51.323914,12.414615,20,LEIPZIG,368843,ninebot_g3,111WOS,True,escooter,False,False
vehicle,a1f39eb9-e0ad-47e2-9071-2ec01fd49c3d,ACTIVE,2024-02-29T20:50:49Z,2024-02-26T22:06:46Z,70,31000,51.321988,12.419045,20,LEIPZIG,368869,ninebot_g3,879WNT,True,escooter,False,False
vehicle,99ed9748-d09c-41b4-86a3-38d9107b8276,ACTIVE,2024-02-29T20:49:27Z,2024-02-28T07:48:14Z,56,23000,51.306482,12.39603,20,LEIPZIG,369128,ninebot_g3,047WOS,True,escooter,False,False
vehicle,8c9f9e0f-67bf-4fda-a9b6-c6fc7a99efda,ACTIVE,2024-02-29T20:50:49Z,2024-02-29T11:03:20Z,87,40000,51.343854,12.383465,20,LEIPZIG,369201,ninebot_g3,065WOD,True,escooter,False,False
vehicle,c2bffa71-182e-4663-a6dd-9f66615d213c,ACTIVE,2024-02-29T20:50:51Z,2024-02-24T09:33:46Z,38,13000,51.36106,12.370168,20,LEIPZIG,369217,ninebot_g3,036WOD,True,escooter,False,False
vehicle,b6f629f5-45d5-406a-8074-2e176bdb62ef,ACTIVE,2024-02-29T20:50:14Z,2024-02-27T21:57:58Z,88,41000,51.350918,12.346813,20,LEIPZIG,369224,ninebot_g3,128WOD,True,escooter,False,False
vehicle,d838c55d-d4b9-4f86-b2ba-d9c854652705,ACTIVE,2024-02-29T20:50:27Z,2024-02-23T13:25:17Z,67,29000,51.322589,12.393967,20,LEIPZIG,369333,ninebot_g3,168WOS,True,escooter,False,False
vehicle,f3c36d41-9e88-49ea-9e98-b8242ad5e47e,ACTIVE,2024-02-29T20:49:20Z,2024-02-29T11:03:08Z,65,28000,51.343915,12.383366,20,LEIPZIG,369437,ninebot_g3,110WOD,True,escooter,False,False
vehicle,eec57f80-7d40-4c14-928f-e10654e9ebc5,ACTIVE,2024-02-29T20:50:49Z,2024-02-29T14:01:55Z,52,21000,51.337431,12.333769,20,LEIPZIG,369763,ninebot_g3,115WOD,True,escooter,False,False
vehicle,734e3d7b-2735-49f6-a016-3096da001b81,ACTIVE,2024-02-29T20:49:19Z,2024-02-29T13:27:49Z,46,18000,51.344851,12.379269,20,LEIPZIG,369938,ninebot_g3,936WNT,True,escooter,False,False
vehicle,f8fb48cd-8817-43f1-9ddc-a792dcb0e4d3,ACTIVE,2024-02-29T20:50:44Z,2024-02-29T11:06:26Z,60,25000,51.367232,12.345543,20,LEIPZIG,370128,ninebot_g3,016WOD,True,escooter,False,False
vehicle,e2882cf0-aaff-4800-9e96-d0261391ea00,ACTIVE,2024-02-29T20:47:56Z,2024-02-24T09:53:19Z,45,17000,51.34519,12.3912,20,LEIPZIG,370144,ninebot_g3,976WOS,True,escooter,False,False
vehicle,23f79c25-b648-400c-a7f6-22a9ab6c3112,ACTIVE,2024-02-29T20:50:03Z,2024-02-28T10:23:41Z,55,23000,51.361305,12.381495,20,LEIPZIG,370146,ninebot_g3,144WOD,True,escooter,False,False
vehicle,239c62bf-467a-4a1f-8072-39257e7e0ef8,ACTIVE,2024-02-29T20:48:08Z,2024-02-23T12:32:33Z,25,6000,51.335634,12.355715,20,LEIPZIG,370161,ninebot_g3,759WOS,True,escooter,False,False
vehicle,0c46a8db-5a38-4818-b9ba-b4ab1b587b5e,ACTIVE,2024-02-29T20:58:57Z,2024-02-29T14:46:23Z,52,21000,51.361127,12.370166,20,LEIPZIG,370233,ninebot_g3,998WOS,True,escooter,False,False
vehicle,4869c738-4806-4a4f-a54a-7d9d4d15fcf9,ACTIVE,2024-02-29T21:03:32Z,2024-02-28T07:28:54Z,61,26000,51.361237,12.381268,20,LEIPZIG,370356,ninebot_g3,135WOD,True,escooter,False,False
vehicle,6cf25fa9-a441-4954-bb35-dcb1d4b95923,ACTIVE,2024-02-29T20:50:49Z,2024-02-29T08:11:30Z,92,43000,51.31874,12.407509,20,LEIPZIG,370404,ninebot_g3,050WOD,True,escooter,False,False
vehicle,a6c1750e-941f-40e7-825a-34c88d64b984,ACTIVE,2024-02-29T20:49:49Z,2024-02-21T07:37:37Z,51,20000,51.397543,12.398182,20,LEIPZIG,370414,ninebot_g3,741WOS,True,escooter,False,False
vehicle,3ed13ee0-3f3e-49af-98cb-c9eb2cc991ef,ACTIVE,2024-02-29T20:50:15Z,2024-02-22T06:16:59Z,65,28000,51.375739,12.37853,20,LEIPZIG,370456,ninebot_g3,055WOD,True,escooter,False,False
vehicle,ea506f45-c39c-4616-af1b-72452c33566c,ACTIVE,2024-02-29T20:50:13Z,2024-02-24T02:00:15Z,36,12000,51.325336,12.437477,20,LEIPZIG,370494,ninebot_g3,915WNT,True,escooter,False,False
vehicle,6a0fd413-a48d-444e-84c6-08a372e8a35c,ACTIVE,2024-02-29T20:50:45Z,2024-02-25T05:56:38Z,54,22000,51.336358,12.359854,20,LEIPZIG,370527,ninebot_g3,090WOD,True,escooter,False,False
vehicle,cfb3c9e5-0236-4f0a-9ef9-bec9d5da3085,ACTIVE,2024-02-29T20:49:50Z,2024-02-25T08:21:02Z,67,29000,51.367345,12.367561,20,LEIPZIG,370569,ninebot_g3,921WOS,True,escooter,False,False
vehicle,f9428d64-795f-4547-b40c-7c8607c7253c,ACTIVE,2024-02-29T20:49:22Z,2024-02-26T20:20:40Z,76,34000,51.316766,12.378198,20,LEIPZIG,370632,ninebot_g3,062WOD,True,escooter,False,False
vehicle,106a20ec-f0c3-46b4-ba02-9644c9c6c735,ACTIVE,2024-02-29T20:51:03Z,2024-02-28T09:07:21Z,88,41000,51.332335,12.374059,20,LEIPZIG,370634,ninebot_g3,979WOS,True,escooter,False,False
vehicle,168b1d2c-ff40-4fef-9a9b-2b45baa09425,ACTIVE,2024-02-29T20:54:19Z,2024-02-26T23:11:47Z,77,35000,51.327779,12.34566,20,LEIPZIG,370643,ninebot_g3,111WOD,True,escooter,False,False
vehicle,8e4692bf-4ac8-48c3-a3d7-b2895b3cd8c3,ACTIVE,2024-02-29T20:52:20Z,2024-02-24T06:54:12Z,74,33000,51.305288,12.381468,20,LEIPZIG,370644,ninebot_g3,902WOS,True,escooter,False,False
vehicle,145bfa35-02f6-4a04-941e-c8ccfcde60e7,ACTIVE,2024-02-29T20:48:39Z,2024-02-28T10:25:21Z,68,30000,51.361468,12.381145,20,LEIPZIG,370652,ninebot_g3,041WOZ,True,escooter,False,False
vehicle,1d64becd-fa23-4f70-9e3a-dd06af3e2ae8,ACTIVE,2024-02-29T20:52:07Z,2024-02-26T23:18:52Z,56,23000,51.366187,12.35008,20,LEIPZIG,370673,ninebot_g3,955WOS,True,escooter,False,False
vehicle,ce7aacee-fc35-474f-84aa-b3cc00b417e6,ACTIVE,2024-02-29T20:49:43Z,2024-02-26T23:12:20Z,70,31000,51.349767,12.376998,20,LEIPZIG,370709,ninebot_g3,179WOD,True,escooter,False,False
vehicle,67a21f25-e07e-4965-8425-a30a29173456,ACTIVE,2024-02-29T20:49:42Z,2024-02-18T21:04:52Z,50,20000,51.315083,12.409647,20,LEIPZIG,370896,ninebot_g3,097WOD,True,escooter,False,False
vehicle,dec8f3b7-46c0-4aa7-a480-c327f24848eb,ACTIVE,2024-02-29T20:50:07Z,2024-02-29T10:46:28Z,92,43000,51.343894,12.428571,20,LEIPZIG,370920,ninebot_g3,145WOD,True,escooter,False,False
vehicle,6de7b148-6542-4abb-9fef-0396f358af91,ACTIVE,2024-02-29T20:48:26Z,2024-02-26T23:18:53Z,86,40000,51.357559,12.376901,20,LEIPZIG,370970,ninebot_g3,069WOD,True,escooter,False,False
vehicle,4b313e8c-086c-408e-a6e8-660184b04b3d,ACTIVE,2024-02-29T18:47:36Z,2024-02-29T13:26:03Z,88,41000,51.361096,12.370219,20,LEIPZIG,370977,ninebot_g3,154WOD,True,escooter,False,False
vehicle,2ff52712-efcb-4b8e-b229-8919c04489ba,ACTIVE,2024-02-29T20:33:15Z,2024-02-20T09:13:55Z,38,13000,51.347653,12.313382,20,LEIPZIG,370981,ninebot_g3,405WPP,True,escooter,False,False
vehicle,5ada57ea-a084-4876-87e3-2f82389eba3b,ACTIVE,2024-02-29T18:13:41Z,2024-02-29T10:24:48Z,89,41000,51.342819,12.374901,20,LEIPZIG,370985,ninebot_g3,040WOD,True,escooter,False,False
vehicle,145dd621-51df-468d-a015-eb290960b3d3,ACTIVE,2024-02-29T20:50:13Z,2024-02-29T08:46:37Z,91,42000,51.322522,12.39395,20,LEIPZIG,370995,ninebot_g3,975WOS,True,escooter,False,False
vehicle,f42aacd3-931d-49f4-a839-523c5ffb22df,ACTIVE,2024-02-29T20:50:32Z,2024-02-23T10:17:13Z,71,31000,51.342073,12.353392,20,LEIPZIG,371004,ninebot_g3,035WOD,True,escooter,False,False
vehicle,112a2141-747c-4c12-8560-92136d24a297,ACTIVE,2024-02-29T20:52:32Z,2024-02-29T01:52:54Z,84,39000,51.327629,12.346009,20,LEIPZIG,371005,ninebot_g3,052WOD,True,escooter,False,False
vehicle,2ff80c8d-ebf9-4164-b6d9-d023585b7e4a,ACTIVE,2024-02-29T21:09:19Z,2024-02-29T20:37:16Z,90,42000,51.311527,12.372745,20,LEIPZIG,371012,ninebot_g3,968WOS,True,escooter,False,False
vehicle,041a936b-1c6b-454b-81a6-1f758d70a8a3,ACTIVE,2024-02-29T20:51:31Z,2024-02-28T13:23:51Z,47,18000,51.363904,12.402496,20,LEIPZIG,371019,ninebot_g3,984WOS,True,escooter,False,False
vehicle,23ddd100-087b-44aa-b7fa-abd554611f04,ACTIVE,2024-02-29T20:50:27Z,2024-02-28T11:40:38Z,58,24000,51.314398,12.373134,20,LEIPZIG,371021,ninebot_g3,903WOS,True,escooter,False,False
vehicle,36f17e5e-04b8-476b-8a10-241a5ba51aca,ACTIVE,2024-02-29T20:51:24Z,2024-02-29T10:25:32Z,84,39000,51.332322,12.373919,20,LEIPZIG,371031,ninebot_g3,046WOD,True,escooter,False,False
vehicle,9ef96075-7d2b-43da-90f7-1f193b28d730,ACTIVE,2024-02-29T20:49:37Z,2024-02-28T10:45:09Z,88,41000,51.349083,12.375219,20,LEIPZIG,371033,ninebot_g3,033WOD,True,escooter,False,False
vehicle,8994592b-e383-4ce1-a7ea-43e489d79976,ACTIVE,2024-02-29T20:51:27Z,2024-02-25T06:36:34Z,80,36000,51.314783,12.412285,20,LEIPZIG,371035,ninebot_g3,844WOS,True,escooter,False,False
vehicle,7f62d070-8014-4fa5-a0f8-a0299f17a719,ACTIVE,2024-02-29T20:49:56Z,2024-02-23T09:10:33Z,58,24000,51.371984,12.364748,20,LEIPZIG,371036,ninebot_g3,769WOS,True,escooter,False,False
vehicle,edf6868b-c0f8-4850-9ef8-47883e3790af,ACTIVE,2024-02-29T20:51:26Z,2024-02-29T08:47:44Z,47,18000,51.324012,12.400282,20,LEIPZIG,371044,ninebot_g3,105WOD,True,escooter,False,False
vehicle,b9b01760-882b-4d93-82a1-3f075a39d4b8,ACTIVE,2024-02-29T20:50:44Z,2024-02-24T12:45:41Z,32,10000,51.375737,12.378648,20,LEIPZIG,371051,ninebot_g3,051WOD,True,escooter,False,False
vehicle,0282e6bc-f9c4-43f5-b7ce-80c063fb2c24,ACTIVE,2024-02-29T20:50:19Z,2024-02-26T23:09:22Z,84,39000,51.349172,12.372075,20,LEIPZIG,371071,ninebot_g3,967WOS,True,escooter,False,False
vehicle,c2f5f12d-642e-4565-9a99-539730a2c153,ACTIVE,2024-02-29T20:48:23Z,2024-02-29T10:07:31Z,88,41000,51.337843,12.386974,20,LEIPZIG,371081,ninebot_g3,080WOD,True,escooter,False,False
vehicle,732c7835-92a7-4610-838e-585d7035e768,ACTIVE,2024-02-29T20:49:57Z,2024-02-27T23:05:50Z,87,40000,51.324011,12.414871,20,LEIPZIG,371091,ninebot_g3,951WOS,True,escooter,False,False
vehicle,89fee145-6dcc-46d1-8c6f-9eab038284a2,ACTIVE,2024-02-29T20:50:26Z,2024-02-27T21:52:39Z,87,40000,51.342088,12.353124,20,LEIPZIG,371092,ninebot_g3,915WOS,True,escooter,False,False
vehicle,73176f29-ea01-4516-a8df-0a5195de840e,ACTIVE,2024-02-29T20:49:36Z,2024-02-28T10:21:23Z,83,38000,51.367128,12.345576,20,LEIPZIG,371237,ninebot_g3,056WOD,True,escooter,False,False
vehicle,01d824a6-8a17-4822-9bc9-d47135a91fe9,ACTIVE,2024-02-29T20:49:59Z,2024-02-25T10:48:37Z,66,29000,51.332199,12.339275,20,LEIPZIG,371252,ninebot_g3,963WOS,True,escooter,False,False
vehicle,601ef96a-43cc-495a-a136-6e6d221258fa,ACTIVE,2024-02-29T20:50:36Z,2024-02-23T20:47:31Z,55,23000,51.356863,12.415472,20,LEIPZIG,371269,ninebot_g3,889WNT,True,escooter,False,False
vehicle,4734401d-facd-48b3-b521-2247e87bd07a,ACTIVE,2024-02-29T21:08:18Z,2024-02-29T12:30:02Z,87,40000,51.337805,12.387069,20,LEIPZIG,371287,ninebot_g3,199WOD,True,escooter,False,False
vehicle,ac1e7df1-3919-4e7c-8715-71744d62bd1f,ACTIVE,2024-02-29T20:49:39Z,2024-02-24T06:44:01Z,38,13000,51.375675,12.378644,20,LEIPZIG,371318,ninebot_g3,117WOD,True,escooter,False,False
vehicle,83566920-5678-433e-9619-af4d87291c70,ACTIVE,2024-02-29T20:48:52Z,2024-02-24T08:13:30Z,69,30000,51.361139,12.38125,20,LEIPZIG,371409,ninebot_g3,106WOD,True,escooter,False,False
vehicle,6b1d58b3-9e5a-4a60-8d85-2e94986fba68,ACTIVE,2024-02-29T20:50:49Z,2024-02-28T14:09:04Z,88,41000,51.35675,12.415336,20,LEIPZIG,371885,ninebot_g3,980WOS,True,escooter,False,False
vehicle,009d9114-3d31-4f2b-a4dd-ab93216991c3,ACTIVE,2024-02-29T19:52:34Z,2024-02-29T09:03:55Z,90,42000,51.31666,12.378135,20,LEIPZIG,371915,ninebot_g3,767WOS,True,escooter,False,False
vehicle,4a0fe9cf-b0fa-42c1-bd10-1abe1654f1b2,ACTIVE,2024-02-29T20:51:22Z,2024-02-24T05:54:52Z,59,25000,51.375782,12.378654,20,LEIPZIG,372010,ninebot_g3,796WOS,True,escooter,False,False
vehicle,b7e02088-be02-4419-b62d-72a9360fc966,ACTIVE,2024-02-29T20:50:37Z,2024-02-29T13:26:04Z,79,36000,51.344762,12.377758,20,LEIPZIG,372060,ninebot_g3,172WOD,True,escooter,False,False
vehicle,1a7497f1-1f17-4310-afc9-24b3d6920978,ACTIVE,2024-02-29T20:50:29Z,2024-02-28T10:25:20Z,53,21000,51.330335,12.315365,20,LEIPZIG,372065,ninebot_g3,101WOD,True,escooter,False,False
vehicle,b7d9efc9-f638-441d-b842-7354f54bd83a,ACTIVE,2024-02-29T20:47:48Z,2024-02-25T06:54:57Z,58,24000,51.348983,12.375148,20,LEIPZIG,372072,ninebot_g3,071WOD,True,escooter,False,False
vehicle,4a54b78f-ad53-4da6-8164-63aa74ea41a3,ACTIVE,2024-02-29T20:52:16Z,2024-02-27T21:51:39Z,89,41000,51.342105,12.353161,20,LEIPZIG,372168,ninebot_g3,466WPP,True,escooter,False,False
vehicle,668591f1-cbee-4ca1-a192-28649a28dfbf,ACTIVE,2024-02-29T20:49:32Z,2024-02-27T23:05:35Z,85,39000,51.323682,12.414543,20,LEIPZIG,372297,ninebot_g3,153WOD,True,escooter,False,False
vehicle,c7813b8f-a252-431e-abee-07022cbafc22,ACTIVE,2024-02-29T20:48:10Z,2024-02-25T10:08:43Z,43,16000,51.319587,12.342091,20,LEIPZIG,372858,ninebot_g3,066WOD,True,escooter,False,False
vehicle,e464480c-c7c5-4c30-b52a-8d5323ea610e,ACTIVE,2024-02-29T20:50:54Z,2024-02-24T06:27:55Z,61,26000,51.302592,12.425883,20,LEIPZIG,372867,ninebot_g3,196WOD,True,escooter,False,False
vehicle,385d4164-5489-46a9-a035-a575195bf7d6,ACTIVE,2024-02-29T21:08:23Z,2024-02-29T10:03:20Z,86,40000,51.343462,12.385987,20,LEIPZIG,372869,ninebot_g3,188WOD,True,escooter,False,False
vehicle,90e39d75-7e1b-4920-a963-148244ac3af0,ACTIVE,2024-02-29T20:14:50Z,2024-02-29T09:21:02Z,73,32000,51.320663,12.368164,20,LEIPZIG,372870,ninebot_g3,869WOS,True,escooter,False,False
vehicle,b8a6016d-8dbe-447e-8d86-859c8acf8529,ACTIVE,2024-02-29T20:55:39Z,2024-02-29T20:55:15Z,62,26000,51.375722,12.378634,20,LEIPZIG,372876,ninebot_g3,053WOD,True,escooter,False,False
vehicle,689a42a7-0eed-497d-94be-0ae14b00b612,ACTIVE,2024-02-29T20:49:30Z,2024-02-23T13:31:06Z,49,19000,51.343778,12.383606,20,LEIPZIG,372878,ninebot_g3,113WOD,True,escooter,False,False
vehicle,b4da5865-8e81-45e5-9464-534e7d758e4e,ACTIVE,2024-02-29T20:49:14Z,2024-02-28T07:48:14Z,88,41000,51.306515,12.395971,20,LEIPZIG,372880,ninebot_g3,969WOS,True,escooter,False,False
vehicle,75f02b6f-2a3d-43bc-b712-345ef9322440,ACTIVE,2024-02-29T20:51:24Z,2024-02-25T04:46:41Z,42,15000,51.372496,12.387295,20,LEIPZIG,372890,ninebot_g3,157WOD,True,escooter,False,False
