type,id,attributes.state,attributes.lastLocationUpdate,attributes.lastStateChange,attributes.batteryLevel,attributes.currentRangeMeters,attributes.lat,attributes.lng,attributes.maxSpeed,attributes.zoneId,attributes.code,attributes.iotVendor,attributes.licencePlate,attributes.isRentable,attributes.vehicleType,attributes.hasHelmetBox,attributes.hasHelmet
vehicle,0aeccd44-5cfe-45eb-9765-9b32e4c73bd6,ACTIVE,2024-04-08T09:28:48Z,2024-04-08T09:59:43Z,59,25000,51.362934,12.373864,20,LEIPZIG,368129,ninebot_g3,312IIC,True,escooter,False,False
vehicle,35ef0346-78fd-437b-9bca-203068efffc7,ACTIVE,2024-04-08T10:27:41Z,2024-04-08T09:48:04Z,86,40000,51.34469,12.370619,20,LEIPZIG,368299,ninebot_g3,182IIC,True,escooter,False,False
vehicle,1ffcb6d8-b74f-40c8-adfd-d34dc1e140e4,ACTIVE,2024-04-08T10:35:04Z,2024-04-08T08:22:59Z,95,45000,51.320547,12.326747,20,LEIPZIG,368302,ninebot_g3,065IIC,True,escooter,False,False
vehicle,3004db0a-1f94-42ed-8388-dd7be90ae0a5,ACTIVE,2024-04-08T10:07:56Z,2024-04-08T09:41:27Z,88,41000,51.344893,12.37927,20,LEIPZIG,368303,ninebot_g3,092IIC,True,escooter,False,False
vehicle,0b3f60bf-c39a-459c-8d71-333bd920fa75,ACTIVE,2024-04-08T09:11:00Z,2024-04-06T06:23:37Z,52,21000,51.363924,12.402531,20,LEIPZIG,368314,ninebot_g3,039IIC,True,escooter,False,False
vehicle,b77e3a9e-b06c-437b-b504-f9594dcc085b,ACTIVE,2024-04-08T08:05:16Z,2024-04-06T09:16:49Z,86,40000,51.340603,12.382931,20,LEIPZIG,368316,ninebot_g3,276IIC,True,escooter,False,False
vehicle,41033a92-4d26-4c83-93a3-b6ea18533fc3,ACTIVE,2024-04-08T10:33:19Z,2024-04-06T06:47:59Z,60,25000,51.340799,12.408971,20,LEIPZIG,368326,ninebot_g3,496IIC,True,escooter,False,False
vehicle,53a05083-d645-49f4-a481-c510a1642de9,ACTIVE,2024-04-08T09:12:57Z,2024-04-06T11:32:12Z,82,37000,51.349112,12.372139,20,LEIPZIG,368396,ninebot_g3,382IIC,True,escooter,False,False
vehicle,166d91f3-4e37-43cf-9d1c-9281ae71f879,ACTIVE,2024-04-08T08:39:52Z,2024-04-07T10:03:44Z,91,42000,51.317955,12.368718,20,LEIPZIG,368452,ninebot_g3,357IIC,True,escooter,False,False
vehicle,36f5cf28-edc9-46ce-b7f6-05b50bfb5649,ACTIVE,2024-04-08T07:28:11Z,2024-04-07T06:54:01Z,87,40000,51.3612,12.381293,20,LEIPZIG,368663,ninebot_g3,171IIC,True,escooter,False,False
vehicle,384963ca-554f-4dae-8c85-b1359c4e852a,ACTIVE,2024-04-08T09:00:31Z,2024-04-07T09:16:55Z,83,38000,51.349044,12.372004,20,LEIPZIG,368687,ninebot_g3,391IIC,True,escooter,False,False
vehicle,9f49d082-2a9e-4019-b9b5-8d209292a967,ACTIVE,2024-04-08T10:28:56Z,2024-04-08T09:37:28Z,52,21000,51.344817,12.379302,20,LEIPZIG,368843,ninebot_g3,204IIC,True,escooter,False,False
vehicle,a1f39eb9-e0ad-47e2-9071-2ec01fd49c3d,ACTIVE,2024-04-08T09:50:20Z,2024-04-08T09:49:42Z,90,42000,51.344701,12.37057,20,LEIPZIG,368869,ninebot_g3,200IIC,True,escooter,False,False
vehicle,99ed9748-d09c-41b4-86a3-38d9107b8276,ACTIVE,2024-04-08T09:04:12Z,2024-04-06T09:18:06Z,84,39000,51.351686,12.372905,20,LEIPZIG,369128,ninebot_g3,293IIC,True,escooter,False,False
vehicle,8c9f9e0f-67bf-4fda-a9b6-c6fc7a99efda,ACTIVE,2024-04-08T07:33:20Z,2024-04-04T00:35:26Z,73,32000,51.367358,12.36761,20,LEIPZIG,369201,ninebot_g3,361IIC,True,escooter,False,False
vehicle,b6f629f5-45d5-406a-8074-2e176bdb62ef,ACTIVE,2024-04-08T06:11:27Z,2024-04-05T08:24:31Z,74,33000,51.380734,12.383341,20,LEIPZIG,369224,ninebot_g3,407IIC,True,escooter,False,False
vehicle,d838c55d-d4b9-4f86-b2ba-d9c854652705,ACTIVE,2024-04-08T10:25:35Z,2024-04-08T05:24:16Z,49,19000,51.320542,12.326729,20,LEIPZIG,369333,ninebot_g3,216IIC,True,escooter,False,False
vehicle,f3c36d41-9e88-49ea-9e98-b8242ad5e47e,ACTIVE,2024-04-08T07:44:29Z,2024-04-06T08:47:15Z,36,12000,51.321976,12.418946,20,LEIPZIG,369437,ninebot_g3,042IIC,True,escooter,False,False
vehicle,be39d5f7-3458-42e9-be15-836edba38d31,ACTIVE,2024-04-08T09:57:34Z,2024-04-07T07:48:47Z,90,42000,51.351696,12.372944,20,LEIPZIG,369546,ninebot_g3,192IIC,True,escooter,False,False
